16	201	CAP	320.562	-16.8346	4.28	ι	代一
16	202	CAP	322.1805	-21.8072	4.5	36	晉
16	203	CAP	321.6675	-22.4114	3.77	ζ	燕
16	204	CAP	316.4865	-17.2327	4.08	θ	秦一
