72	301	SGR	287.4405	-21.0235	2.88	π	建三
72	302	SGR	283.8165	-26.2966	2.05	σ	斗宿四
72	303	SGR	286.7355	-27.6698	3.32	τ	斗宿五
72	304	SGR	299.934	-35.2762	4.37	θ1	天淵增二
72	305	SGR	298.815	-41.8684	4.12	ι	天淵增一
